Month,Day,Day Of Week,Origin Airport Delay Rate,Destination Airport Delay Rate,Scheduled Time,Distance,Scheduled Departure Hour,Scheduled Departure Minute,Arrival Delay,Airline_AS,Airline_B6,Airline_DL,Airline_EV,Airline_F9,Airline_HA,Airline_MQ,Airline_NK,Airline_OO,Airline_UA,Airline_US,Airline_VX,Airline_WN
0.0,-0.40580976383845024,0.9026070243159884,1.5584376712850228,-0.5381438009960184,0.7500093706284177,0.6529581591941943,-1.2083429376944272,-0.6363472358529076,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,-0.9562891469719568,0.42568815299482415,-0.6075705912306887,-0.5381438009960184,-0.9128442564724385,-1.0552735514037588,0.8720383503640353,-1.1832186707062453,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.2456283855620693,-1.0050684609686686,-0.6075705912306887,1.9456267109062577,-1.0961509555229265,-1.086391866361919,-1.4163810665002736,-1.4566543881329141,47.0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,-1.5067685301054632,-0.05123071832634016,-0.6075705912306887,-0.5381438009960184,-0.5724175296643892,-0.627806172241663,-1.2083429376944272,-1.1832186707062453,-32.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.6951490024285628,-1.4819873322898331,-0.6075705912306887,-0.5381438009960184,-0.7819109000078042,-0.8014136135871884,-0.16815229366519596,0.183959916427099,-5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,1.2456283855620693,-1.0050684609686686,-0.6075705912306887,-0.5381438009960184,-0.6378842078967064,-0.4705767914004325,0.24792396394649655,-1.4566543881329141,43.0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,-1.5067685301054632,-0.05123071832634016,-0.6075705912306887,-0.5381438009960184,-0.7033508861290235,-0.7588306562760219,0.664000221558189,-0.08947580099956987,21.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.14466961929505628,1.3795258956371528,-0.6075705912306887,-0.5381438009960184,0.5797960072243931,0.6562337712950532,0.03988583514065029,0.8402056382511043,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,-0.9562891469719568,0.42568815299482415,-0.6075705912306887,-0.5381438009960184,-0.6378842078967064,-0.7571928502255924,-1.2083429376944272,1.5511385035604435,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,-0.9562891469719568,0.42568815299482415,1.7044668192589456,-0.5381438009960184,-0.6640708791896333,-0.9340759036719768,0.4559620927523428,0.019898485971097682,-7.0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,1.7961077686955758,-0.5281495896475045,-0.6075705912306887,-0.5381438009960184,-0.5069508514320721,-0.5393646455184709,-1.000304808888581,0.183959916427099,-5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,-0.9562891469719568,0.42568815299482415,-0.6075705912306887,-0.5381438009960184,0.1477159308910997,0.1452382835610539,1.2881146079757277,0.7308313512804367,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.14466961929505628,1.3795258956371528,-0.6075705912306887,-0.5381438009960184,-1.0437776129370728,-1.120785793420938,0.4559620927523428,0.45739563385376786,-8.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.14466961929505628,1.3795258956371528,-0.6075705912306887,1.65804038628132,-1.0306842772906095,-0.9930369214874383,-0.16815229366519596,0.7308313512804367,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,1.2456283855620693,-1.0050684609686686,1.7498027380887597,-0.5381438009960184,0.06915591701231907,0.3466884277638806,-0.5842285512768884,1.660512790531111,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0
